,BANK_ID,REPORT_DATE,DT_REPORT,STATEMENT_TYPE,CATEGORY_TYPE,CATEGORY_CODE,ORIGINAL_CATEGORY,PREVIOUS_VALUE,CURRENT_VALUE,CURR_ID,FILE_NAME,DATA_SOURCE,EXTRACTION_DATE
1048,9,2021-03-31,2021-03-31,BALANCE_SHEET,BALANCE,26,Kreditë dhe paradhëniet ndaj klientëve,56491,58658,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1049,9,2021-03-31,2021-03-31,BALANCE_SHEET,BALANCE,27,Patundshmëritë dhe pajisjet,1526,1930,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1050,9,2021-03-31,2021-03-31,BALANCE_SHEET,BALANCE,28,Pasuritë e paprekshme,278,258,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1051,9,2021-03-31,2021-03-31,BALANCE_SHEET,BALANCE,29,Pasuritë tatimore të shtyra,38,38,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1052,9,2021-03-31,2021-03-31,BALANCE_SHEET,BALANCE,30,Pasuritë tjera,284,208,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1053,9,2021-03-31,2021-03-31,BALANCE_SHEET,BALANCE,31,Gjithsej pasuritë,75446,76119,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1054,9,2021-03-31,2021-03-31,BALANCE_SHEET,BALANCE,32,Depozitat e klientëve,58483,58307,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1055,9,2021-03-31,2021-03-31,BALANCE_SHEET,BALANCE,33,Detyrimet ndaj bankave,2460,4201,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1056,9,2021-03-31,2021-03-31,BALANCE_SHEET,BALANCE,34,Fondet tjera të huazuara,4553,3502,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1057,9,2021-03-31,2021-03-31,BALANCE_SHEET,BALANCE,35,Detyrimet tatimore të shtyra,0,0,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1058,9,2021-03-31,2021-03-31,BALANCE_SHEET,BALANCE,36,Detyrimet tjera,1019,992,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1059,9,2021-03-31,2021-03-31,BALANCE_SHEET,BALANCE,37,Gjithsej detyrimet,66514,67001,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1060,9,2021-03-31,2021-03-31,BALANCE_SHEET,BALANCE,38,Kapitali aksionar,10000,10000,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1061,9,2021-03-31,2021-03-31,BALANCE_SHEET,BALANCE,41,Fitimi i mbajtur/(humbja) nga vitet paraprake,2067,1068,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1062,9,2021-03-31,2021-03-31,BALANCE_SHEET,BALANCE,42,Fitimi/(humbja) e vitit aktual,990,178,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1063,9,2021-03-31,2021-03-31,BALANCE_SHEET,BALANCE,43,Përbërësit tjerë të ekuitetit,8,7,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1064,9,2021-03-31,2021-03-31,BALANCE_SHEET,BALANCE,44,Gjithsej ekuiteti i aksionarëve,8932,9117,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
284,9,2021-03-31,2021-03-31,INCOME_STATEMENT,INCOME,1,Të hyrat nga interesi,3371,1201,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
293,9,2021-03-31,2021-03-31,INCOME_STATEMENT,INCOME,10,Gjithsej të hyrat,1153,533,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
294,9,2021-03-31,2021-03-31,INCOME_STATEMENT,INCOME,12,Provizionet për humbjet nga kreditë,39,351,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
295,9,2021-03-31,2021-03-31,INCOME_STATEMENT,INCOME,13,Provizionet tjera,0,4,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
296,9,2021-03-31,2021-03-31,INCOME_STATEMENT,INCOME,14,Fitimi/(humbja) para tatimit,1114,178,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
297,9,2021-03-31,2021-03-31,INCOME_STATEMENT,INCOME,15,Shpenzimet e tatimit në fitim,0,0,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
298,9,2021-03-31,2021-03-31,INCOME_STATEMENT,INCOME,15,Shpenzimet e tatimit të shtyer,124,0,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
299,9,2021-03-31,2021-03-31,INCOME_STATEMENT,INCOME,16,Fitimi/(humbja) neto,990,178,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
300,9,2021-03-31,2021-03-31,INCOME_STATEMENT,INCOME,17,Të ardhurat tjera gjithëpërfshirëse,3,0,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
301,9,2021-03-31,2021-03-31,INCOME_STATEMENT,INCOME,19,Gjithsej të ardhurat gjithëpërfshirëse,993,178,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
285,9,2021-03-31,2021-03-31,INCOME_STATEMENT,INCOME,2,Shpenzimet e interesit,1080,305,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
286,9,2021-03-31,2021-03-31,INCOME_STATEMENT,INCOME,3,Neto të hyrat nga interesi,2291,896,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
287,9,2021-03-31,2021-03-31,INCOME_STATEMENT,INCOME,4,Të hyrat nga tarifat dhe komisionet,609,124,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
288,9,2021-03-31,2021-03-31,INCOME_STATEMENT,INCOME,5,Shpenzimet e tarifave dhe komisioneve,145,39,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
289,9,2021-03-31,2021-03-31,INCOME_STATEMENT,INCOME,6,Neto të hyrat nga tarifat dhe komisionet,464,85,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
290,9,2021-03-31,2021-03-31,INCOME_STATEMENT,INCOME,7,Neto të hyrat nga tregtimi,13,1,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
291,9,2021-03-31,2021-03-31,INCOME_STATEMENT,INCOME,8,Neto të hyrat nga instrumentet tjera financiare,0,0,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
292,9,2021-03-31,2021-03-31,INCOME_STATEMENT,INCOME,9,Neto të hyrat (shpenzimet) tjera operative,1614,446,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
1065,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,20,Paraja e gatshme dhe gjendja me BQK-në,6407,6637,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1066,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,21,Kërkesat ndaj bankave,1645,944,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1067,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,22,Bonot e thesarit,0,0,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1068,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,23,Investimet në letra me vlerë,6974,7005,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1069,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,26,Kreditë dhe paradhëniet ndaj klientëve,58658,60521,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1070,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,27,Patundshmëritë dhe pajisjet,1930,1870,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1071,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,28,Pasuritë e paprekshme,258,240,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1072,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,29,Pasuritë tatimore të shtyra,38,38,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1073,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,30,Pasuritë tjera,208,249,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1074,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,31,Gjithsej pasuritë,76119,77504,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1075,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,32,Depozitat e klientëve,58307,58600,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1076,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,33,Detyrimet ndaj bankave,4201,4131,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1077,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,34,Fondet tjera të huazuara,3502,4504,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1078,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,35,Detyrimet tatimore të shtyra,0,0,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1079,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,36,Detyrimet tjera,992,1199,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1080,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,37,Gjithsej detyrimet,67001,68435,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1081,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,38,Kapitali aksionar,10000,10000,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1082,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,41,Fitimi i mbajtur/(humbja) nga vitet paraprake,1068,1236,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1083,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,42,Fitimi/(humbja) e vitit aktual,178,299,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1084,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,43,Përbërësit tjerë të ekuitetit,7,7,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1085,9,2021-06-30,2021-06-30,BALANCE_SHEET,BALANCE,44,Gjithsej ekuiteti i aksionarëve,9117,9069,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
302,9,2021-06-30,2021-06-30,INCOME_STATEMENT,INCOME,1,Të hyrat nga interesi,1201,2272,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
311,9,2021-06-30,2021-06-30,INCOME_STATEMENT,INCOME,10,Gjithsej të hyrat,533,945,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
312,9,2021-06-30,2021-06-30,INCOME_STATEMENT,INCOME,12,Provizionet për humbjet nga kreditë,351,630,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
313,9,2021-06-30,2021-06-30,INCOME_STATEMENT,INCOME,13,Provizionet tjera,4,17,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
314,9,2021-06-30,2021-06-30,INCOME_STATEMENT,INCOME,14,Fitimi/(humbja) para tatimit,178,299,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
315,9,2021-06-30,2021-06-30,INCOME_STATEMENT,INCOME,15,Shpenzimet e tatimit në fitim,0,0,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
316,9,2021-06-30,2021-06-30,INCOME_STATEMENT,INCOME,15,Shpenzimet e tatimit të shtyer,0,0,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
317,9,2021-06-30,2021-06-30,INCOME_STATEMENT,INCOME,16,Fitimi/(humbja) neto,178,299,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
318,9,2021-06-30,2021-06-30,INCOME_STATEMENT,INCOME,17,Të ardhurat tjera gjithëpërfshirëse,0,0,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
319,9,2021-06-30,2021-06-30,INCOME_STATEMENT,INCOME,19,Gjithsej të ardhurat gjithëpërfshirëse,178,299,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
303,9,2021-06-30,2021-06-30,INCOME_STATEMENT,INCOME,2,Shpenzimet e interesit,305,634,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
304,9,2021-06-30,2021-06-30,INCOME_STATEMENT,INCOME,3,Neto të hyrat nga interesi,896,1638,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
305,9,2021-06-30,2021-06-30,INCOME_STATEMENT,INCOME,4,Të hyrat nga tarifat dhe komisionet,124,254,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
306,9,2021-06-30,2021-06-30,INCOME_STATEMENT,INCOME,5,Shpenzimet e tarifave dhe komisioneve,39,79,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
307,9,2021-06-30,2021-06-30,INCOME_STATEMENT,INCOME,6,Neto të hyrat nga tarifat dhe komisionet,85,175,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
308,9,2021-06-30,2021-06-30,INCOME_STATEMENT,INCOME,7,Neto të hyrat nga tregtimi,1,3,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
309,9,2021-06-30,2021-06-30,INCOME_STATEMENT,INCOME,8,Neto të hyrat nga instrumentet tjera financiare,0,0,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
310,9,2021-06-30,2021-06-30,INCOME_STATEMENT,INCOME,9,Neto të hyrat (shpenzimet) tjera operative,446,871,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
1086,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,20,Paraja e gatshme dhe gjendja me BQK-në,6637,9461,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1087,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,21,Kërkesat ndaj bankave,944,982,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1088,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,22,Bonot e thesarit,0,0,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1089,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,23,Investimet në letra me vlerë,7005,7013,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1090,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,26,Kreditë dhe paradhëniet ndaj klientëve,60521,64517,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1091,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,27,Patundshmëritë dhe pajisjet,1870,1787,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1092,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,28,Pasuritë e paprekshme,240,222,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1093,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,29,Pasuritë tatimore të shtyra,38,38,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1094,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,30,Pasuritë tjera,249,166,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1095,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,31,Gjithsej pasuritë,77504,84186,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1096,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,32,Depozitat e klientëve,58600,61770,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1097,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,33,Detyrimet ndaj bankave,4131,4130,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1098,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,34,Fondet tjera të huazuara,4504,8017,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1099,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,35,Detyrimet tatimore të shtyra,0,0,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1100,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,36,Detyrimet tjera,1199,973,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1101,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,37,Gjithsej detyrimet,68435,74890,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1102,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,38,Kapitali aksionar,10000,10000,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1103,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,41,Fitimi i mbajtur/(humbja) nga vitet paraprake,1236,1068,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1104,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,42,Fitimi/(humbja) e vitit aktual,299,357,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1105,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,43,Përbërësit tjerë të ekuitetit,7,7,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1106,9,2021-09-30,2021-09-30,BALANCE_SHEET,BALANCE,44,Gjithsej ekuiteti i aksionarëve,9069,9296,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
320,9,2021-09-30,2021-09-30,INCOME_STATEMENT,INCOME,1,Të hyrat nga interesi,2272,3230,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
329,9,2021-09-30,2021-09-30,INCOME_STATEMENT,INCOME,10,Gjithsej të hyrat,945,1135,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
330,9,2021-09-30,2021-09-30,INCOME_STATEMENT,INCOME,12,Provizionet për humbjet nga kreditë,630,770,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
331,9,2021-09-30,2021-09-30,INCOME_STATEMENT,INCOME,13,Provizionet tjera,17,8,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
332,9,2021-09-30,2021-09-30,INCOME_STATEMENT,INCOME,14,Fitimi/(humbja) para tatimit,299,357,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
333,9,2021-09-30,2021-09-30,INCOME_STATEMENT,INCOME,15,Shpenzimet e tatimit në fitim,0,0,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
334,9,2021-09-30,2021-09-30,INCOME_STATEMENT,INCOME,15,Shpenzimet e tatimit të shtyer,0,0,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
335,9,2021-09-30,2021-09-30,INCOME_STATEMENT,INCOME,16,Fitimi/(humbja) neto,299,357,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
336,9,2021-09-30,2021-09-30,INCOME_STATEMENT,INCOME,17,Të ardhurat tjera gjithëpërfshirëse,0,0,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
337,9,2021-09-30,2021-09-30,INCOME_STATEMENT,INCOME,19,Gjithsej të ardhurat gjithëpërfshirëse,299,357,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
321,9,2021-09-30,2021-09-30,INCOME_STATEMENT,INCOME,2,Shpenzimet e interesit,634,1012,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
322,9,2021-09-30,2021-09-30,INCOME_STATEMENT,INCOME,3,Neto të hyrat nga interesi,1638,2218,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
323,9,2021-09-30,2021-09-30,INCOME_STATEMENT,INCOME,4,Të hyrat nga tarifat dhe komisionet,254,391,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
324,9,2021-09-30,2021-09-30,INCOME_STATEMENT,INCOME,5,Shpenzimet e tarifave dhe komisioneve,79,122,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
325,9,2021-09-30,2021-09-30,INCOME_STATEMENT,INCOME,6,Neto të hyrat nga tarifat dhe komisionet,175,269,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
326,9,2021-09-30,2021-09-30,INCOME_STATEMENT,INCOME,7,Neto të hyrat nga tregtimi,3,6,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
327,9,2021-09-30,2021-09-30,INCOME_STATEMENT,INCOME,8,Neto të hyrat nga instrumentet tjera financiare,0,0,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
328,9,2021-09-30,2021-09-30,INCOME_STATEMENT,INCOME,9,Neto të hyrat (shpenzimet) tjera operative,871,1358,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
1107,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,20,Paraja e gatshme dhe gjendja me BQK-në,9461,7739,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1108,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,21,Kërkesat ndaj bankave,982,11378,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1109,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,22,Bonot e thesarit,0,0,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1110,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,23,Investimet në letra me vlerë,7013,7004,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1111,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,26,Kreditë dhe paradhëniet ndaj klientëve,64517,65514,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1112,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,27,Patundshmëritë dhe pajisjet,1787,1731,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1113,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,28,Pasuritë e paprekshme,222,206,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1114,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,29,Pasuritë tatimore të shtyra,38,0,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1115,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,30,Pasuritë tjera,166,280,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1116,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,31,Gjithsej pasuritë,84186,93851,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1117,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,32,Depozitat e klientëve,61770,69870,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1118,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,33,Detyrimet ndaj bankave,4130,4034,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1119,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,34,Fondet tjera të huazuara,8017,9545,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1120,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,35,Detyrimet tatimore të shtyra,0,0,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1121,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,36,Detyrimet tjera,973,905,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1122,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,37,Gjithsej detyrimet,74890,84354,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1123,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,38,Kapitali aksionar,10000,10000,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1124,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,41,Fitimi i mbajtur/(humbja) nga vitet paraprake,1068,1076,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1125,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,42,Fitimi/(humbja) e vitit aktual,357,565,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1126,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,43,Përbërësit tjerë të ekuitetit,7,0,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
1127,9,2021-12-31,2021-12-31,BALANCE_SHEET,BALANCE,44,Gjithsej ekuiteti i aksionarëve,9296,9497,1,zba_bs_31.12.2021.pdf,Ziraat Bank,2026-03-18
338,9,2021-12-31,2021-12-31,INCOME_STATEMENT,INCOME,1,Të hyrat nga interesi,3230,4231,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
347,9,2021-12-31,2021-12-31,INCOME_STATEMENT,INCOME,10,Gjithsej të hyrat,1135,1526,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
348,9,2021-12-31,2021-12-31,INCOME_STATEMENT,INCOME,12,Provizionet për humbjet nga kreditë,770,854,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
349,9,2021-12-31,2021-12-31,INCOME_STATEMENT,INCOME,13,Provizionet tjera,8,0,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
350,9,2021-12-31,2021-12-31,INCOME_STATEMENT,INCOME,14,Fitimi/(humbja) para tatimit,357,672,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
351,9,2021-12-31,2021-12-31,INCOME_STATEMENT,INCOME,15,Shpenzimet e tatimit në fitim,0,107,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
352,9,2021-12-31,2021-12-31,INCOME_STATEMENT,INCOME,15,Shpenzimet e tatimit të shtyer,0,0,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
353,9,2021-12-31,2021-12-31,INCOME_STATEMENT,INCOME,16,Fitimi/(humbja) neto,357,565,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
354,9,2021-12-31,2021-12-31,INCOME_STATEMENT,INCOME,17,Të ardhurat tjera gjithëpërfshirëse,0,0,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
355,9,2021-12-31,2021-12-31,INCOME_STATEMENT,INCOME,19,Gjithsej të ardhurat gjithëpërfshirëse,357,565,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
339,9,2021-12-31,2021-12-31,INCOME_STATEMENT,INCOME,2,Shpenzimet e interesit,1012,1289,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
340,9,2021-12-31,2021-12-31,INCOME_STATEMENT,INCOME,3,Neto të hyrat nga interesi,2218,2942,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
341,9,2021-12-31,2021-12-31,INCOME_STATEMENT,INCOME,4,Të hyrat nga tarifat dhe komisionet,391,522,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
342,9,2021-12-31,2021-12-31,INCOME_STATEMENT,INCOME,5,Shpenzimet e tarifave dhe komisioneve,122,167,1,zba_is_31.12.2021.pdf,Ziraat Bank,2026-03-18
